CustomerID,LastPurchaseDate,FirstPurchaseDate,Frequency,Monetary,Recency,T,AOV,Predicted_CLTV,CLTV_Segment
17364,2011-12-01 16:57:00,2011-02-12 13:46:00,11,4481.179999999996,9,301,407.3799999999996,4590.366588583474,High
17365,2011-11-27 12:13:00,2011-03-31 11:25:00,8,4801.559999999999,13,254,600.1949999999998,4282.0431482725135,High
17367,2011-04-15 14:21:00,2011-04-15 14:21:00,1,168.4,239,239,168.4,127.8103346967307,Low
17368,2011-11-16 15:26:00,2011-01-13 09:55:00,8,1912.6700000000008,24,331,239.0837500000001,1928.617342563817,High
17370,2011-09-28 10:14:00,2011-06-23 11:50:00,4,446.18,73,170,111.545,582.9483706965885,Medium
17371,2011-11-22 13:30:00,2010-12-13 15:20:00,3,423.8899999999998,18,362,141.2966666666666,395.6500647562135,Low
17372,2011-10-30 11:37:00,2010-12-12 12:00:00,8,1342.6800000000012,41,363,167.83500000000015,1497.1576989272107,High
17373,2011-10-30 15:28:00,2011-01-31 11:46:00,4,646.9200000000001,41,313,161.73000000000002,742.1019905540556,Medium
17374,2011-05-05 09:05:00,2011-03-03 12:53:00,2,495.7699999999999,219,282,247.88499999999996,366.9573614697334,Low
17375,2011-05-24 15:45:00,2010-12-13 15:16:00,3,400.09999999999985,200,362,133.36666666666662,396.03458933087336,Medium
17376,2011-09-30 12:36:00,2011-01-02 14:12:00,2,203.2,71,342,101.6,174.48410163410105,Low
17377,2011-11-16 11:17:00,2010-01-12 12:35:00,20,4100.919999999995,24,697,205.04599999999974,4697.606285460795,High
17379,2011-11-28 13:56:00,2011-11-28 13:56:00,1,404.66,12,12,404.66,437.70832121582765,Medium
17381,2011-12-08 13:27:00,2010-02-12 12:58:00,29,20275.60999999999,2,666,699.158965517241,19246.96243128087,High
17382,2011-05-10 13:05:00,2011-05-10 13:05:00,1,65.4,214,214,65.4,81.18337209049763,Low
17383,2011-05-12 17:36:00,2011-05-12 17:36:00,1,199.29000000000002,211,211,199.29000000000002,159.3547567015359,Low
17384,2011-11-20 15:48:00,2011-04-05 16:07:00,2,336.40000000000003,20,249,168.20000000000002,195.37448211583754,Low
17385,2011-11-25 11:02:00,2011-11-25 11:02:00,1,261.11000000000007,15,15,261.11000000000007,283.18140663815376,Low
17386,2011-08-18 12:23:00,2011-01-09 13:46:00,6,2686.42,114,335,447.7366666666667,2748.0743853705653,High
17387,2011-11-20 11:00:00,2011-06-11 11:25:00,2,784.11,20,182,392.055,835.9940038703046,Medium
17388,2011-12-05 13:41:00,2011-02-25 12:28:00,4,1259.56,5,288,314.89,1201.917400300269,Medium
17389,2011-12-01 15:48:00,2011-01-11 09:26:00,34,31833.680000000015,9,333,936.2847058823534,30076.78540770429,High
17391,2011-06-29 09:58:00,2011-06-28 12:21:00,2,508.8,164,165,254.4,366.9573614697334,Low
17392,2011-06-02 12:48:00,2010-12-16 19:04:00,2,457.91,191,358,228.955,334.29547965911416,Low
17394,2011-04-05 13:22:00,2011-04-05 13:22:00,1,203.86999999999995,249,249,203.86999999999995,181.05057730079238,Low
17396,2011-10-31 14:12:00,2010-03-12 09:45:00,8,7330.800000000001,40,638,916.3500000000001,7336.884395344446,High
17397,2011-11-17 14:08:00,2011-11-17 13:58:00,2,696.4099999999999,23,23,348.2049999999999,730.4166527694363,Medium
17398,2011-08-17 09:48:00,2011-03-29 13:04:00,3,653.3799999999999,115,256,217.7933333333333,522.3747086711287,Medium
17400,2011-05-13 17:34:00,2010-12-21 17:16:00,5,2129.9600000000023,210,354,425.9920000000005,1990.911090702722,High
17402,2011-10-20 12:40:00,2010-05-12 13:53:00,13,2633.85,51,577,202.60384615384615,2989.9975675809037,High
17403,2011-03-11 15:18:00,2011-03-11 15:18:00,1,281.62000000000006,274,274,281.62000000000006,325.4894925623568,Low
17404,2011-12-05 12:36:00,2010-12-14 13:28:00,15,31906.819999999992,5,361,2127.121333333333,33597.062738638975,High
17405,2011-12-07 14:17:00,2011-08-12 17:12:00,3,1031.41,3,120,343.80333333333334,986.4812590599621,Medium
17406,2011-10-01 15:07:00,2010-08-12 10:35:00,3,2200.42,70,485,733.4733333333334,2430.1238480245565,High
17408,2011-06-29 12:53:00,2011-06-29 12:53:00,1,32.65,164,164,32.65,74.45235740375387,Low
17409,2011-08-06 10:36:00,2011-05-04 16:42:00,2,771.8499999999999,126,220,385.92499999999995,835.9940038703046,Medium
17410,2011-12-10 13:55:00,2011-02-11 12:23:00,5,1214.7199999999996,0,302,242.9439999999999,1158.938328936023,Medium
17411,2011-11-27 14:25:00,2011-03-23 13:44:00,3,778.9399999999999,13,262,259.64666666666665,701.0967890358695,Medium
17412,2011-11-16 12:21:00,2010-02-12 16:29:00,7,1258.0600000000002,24,666,179.72285714285718,1625.733238050011,High
17414,2011-10-27 12:13:00,2011-08-06 11:43:00,2,778.0,44,126,389.0,835.9940038703046,Medium
17415,2011-09-21 12:50:00,2011-09-21 12:50:00,1,507.8399999999999,80,80,507.8399999999999,692.8097798513719,Medium
17416,2011-10-11 12:47:00,2011-03-03 13:45:00,7,6893.420000000002,60,282,984.774285714286,6834.811763738611,High
17418,2011-10-28 13:00:00,2011-01-20 11:39:00,2,463.4600000000001,43,324,231.73000000000005,334.29547965911416,Low
17419,2011-11-28 13:47:00,2010-07-12 15:03:00,12,4226.57,12,516,352.21416666666664,4249.785291701386,High
17420,2011-10-20 14:52:00,2010-01-12 09:56:00,3,598.8300000000002,51,697,199.61000000000004,470.1494959918808,Medium
17422,2011-12-06 13:22:00,2011-02-16 14:44:00,6,1979.37,4,297,329.895,1980.124803371201,High
17423,2011-10-24 13:36:00,2011-06-05 09:14:00,2,698.4100000000003,47,188,349.20500000000015,730.4166527694363,Medium
17425,2011-11-20 15:30:00,2011-10-10 11:37:00,2,759.1699999999995,20,61,379.58499999999975,835.9940038703046,Medium
17426,2011-09-09 15:51:00,2011-01-12 18:03:00,6,5037.259999999998,92,331,839.5433333333331,5324.987925668376,High
17427,2011-09-29 11:29:00,2011-09-29 11:29:00,1,100.8,72,72,100.8,122.90841251442556,Low
17428,2011-12-04 10:42:00,2010-06-12 09:37:00,28,17256.850000000002,6,546,616.3160714285715,17163.477164917567,High
17429,2011-07-06 13:38:00,2011-03-08 13:22:00,3,524.9200000000002,157,277,174.9733333333334,411.63852305564484,Medium
17430,2011-07-11 09:24:00,2010-09-12 13:05:00,2,265.76000000000005,152,454,132.88000000000002,179.77054839106606,Low
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,1,403.30000000000007,314,314,403.30000000000007,437.70832121582765,Medium
17432,2011-11-21 17:33:00,2011-02-11 17:30:00,2,365.76000000000005,18,301,182.88000000000002,222.34103304726827,Low
17433,2011-12-09 14:24:00,2011-12-09 14:24:00,1,303.16,1,1,303.16,325.4894925623568,Low
17434,2011-11-30 15:58:00,2011-02-11 14:35:00,7,2373.8200000000006,10,302,339.11714285714294,2409.6308282149303,High
17436,2011-08-12 12:30:00,2011-04-27 11:33:00,2,216.3,120,227,108.15,174.48410163410105,Low
17438,2011-03-31 10:26:00,2011-03-31 10:26:00,1,388.45000000000005,254,254,388.45000000000005,425.69174169378414,Medium
17440,2011-06-07 11:54:00,2011-06-04 12:05:00,3,186.42,186,189,62.13999999999999,332.84659615237916,Low
17442,2011-10-08 12:25:00,2011-02-22 13:02:00,6,2248.560000000001,63,291,374.76000000000016,2261.006858293418,High
17443,2011-04-05 10:47:00,2011-04-05 10:47:00,1,534.24,249,249,534.24,692.8097798513719,Medium
17444,2011-11-07 10:33:00,2011-06-20 09:04:00,3,2940.0400000000013,33,173,980.0133333333338,2888.275490160151,High
17446,2011-06-16 10:42:00,2011-02-02 14:40:00,2,120.9,177,311,60.45,132.75906121017312,Low
17447,2011-10-30 14:18:00,2011-09-29 10:10:00,2,541.53,41,72,270.765,503.4779018782989,Medium
17449,2011-10-25 17:22:00,2010-12-15 10:57:00,7,2520.8599999999997,45,360,360.1228571428571,2409.6308282149303,High
17450,2011-12-07 09:04:00,2010-07-12 09:23:00,46,194550.79000000007,3,516,4229.365000000002,195021.14140555955,High
17451,2011-11-24 11:19:00,2011-08-12 15:02:00,7,1721.3999999999999,16,120,245.91428571428568,1925.1651142644375,High
17453,2011-11-22 09:42:00,2011-06-10 17:02:00,2,486.71999999999997,18,183,243.35999999999999,366.9573614697334,Low
17454,2011-05-31 13:58:00,2010-12-15 10:54:00,4,517.5300000000002,193,360,129.38250000000005,582.9483706965885,Medium
17455,2011-05-20 12:31:00,2011-05-20 12:31:00,1,131.7,204,204,131.7,128.19485927139058,Low
17456,2010-09-12 15:23:00,2010-09-12 15:23:00,1,249.85999999999999,454,454,249.85999999999999,209.23538922858546,Low
17457,2011-05-19 10:32:00,2011-01-04 13:04:00,5,1737.6999999999998,205,340,347.53999999999996,1643.4040428865164,High
17458,2011-11-24 13:01:00,2011-11-24 13:01:00,1,316.49999999999994,16,16,316.49999999999994,325.4894925623568,Low
17459,2011-10-27 13:25:00,2011-10-10 17:00:00,2,657.3,44,61,328.65,650.5202832206012,Medium
17460,2011-06-09 15:04:00,2010-01-12 16:24:00,6,622.4299999999998,184,697,103.7383333333333,984.9421954754689,Medium
17461,2011-11-17 10:21:00,2011-10-11 12:01:00,3,757.4599999999996,23,60,252.48666666666654,606.8843345515072,Medium
17462,2011-10-10 13:56:00,2011-02-28 17:01:00,2,675.6899999999999,61,285,337.84499999999997,730.4166527694363,Medium
17463,2011-11-23 13:40:00,2011-01-30 15:48:00,5,1896.410000000002,17,314,379.2820000000004,1844.3897282598984,High
17464,2011-04-07 13:19:00,2011-04-07 13:19:00,1,289.96000000000004,247,247,289.96000000000004,325.4894925623568,Low
17466,2011-11-29 13:15:00,2011-09-22 09:16:00,2,763.2800000000003,11,79,381.64000000000016,835.9940038703046,Medium
17468,2011-11-29 15:33:00,2011-11-25 12:52:00,2,137.0,11,15,68.5,143.8385211851472,Low
17469,2011-11-23 13:15:00,2011-05-07 10:21:00,5,1870.9699999999996,17,217,374.1939999999999,1844.3897282598984,High
17470,2011-10-26 12:42:00,2010-07-12 09:57:00,5,1125.0700000000002,45,516,225.01400000000004,1074.4287030556447,Medium
17472,2011-02-24 18:26:00,2011-01-06 14:57:00,3,710.2900000000002,288,338,236.7633333333334,606.8843345515072,Medium
17475,2011-09-21 14:55:00,2011-09-21 14:55:00,1,194.36999999999995,80,80,194.36999999999995,159.3547567015359,Low
17480,2011-09-23 11:39:00,2011-09-23 11:39:00,1,511.82,78,78,511.82,692.8097798513719,Medium
17481,2011-11-24 09:06:00,2011-03-11 16:37:00,4,1255.5900000000006,16,274,313.89750000000015,1201.917400300269,Medium
17483,2011-09-06 19:40:00,2011-05-10 13:10:00,3,414.04,94,214,138.01333333333335,396.03458933087336,Medium
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87000000000006,262,262,396.87000000000006,437.70832121582765,Medium
17489,2011-12-10 08:56:00,2011-11-05 11:34:00,2,376.63999999999993,0,35,188.31999999999996,222.34103304726827,Low
17490,2011-09-27 11:52:00,2011-06-10 17:52:00,7,2092.3199999999997,74,182,298.9028571428571,2135.874200200019,High
17491,2011-11-25 13:10:00,2010-07-12 12:18:00,10,3558.8700000000003,15,516,355.88700000000006,2905.035542551477,High
17492,2011-05-04 15:21:00,2011-05-04 15:21:00,1,374.57,220,220,374.57,425.69174169378414,Medium
17495,2011-02-12 12:08:00,2011-01-11 12:06:00,2,497.56000000000006,301,333,248.78000000000003,366.9573614697334,Low
17496,2010-12-16 08:39:00,2010-12-16 08:39:00,1,271.04999999999995,359,359,271.04999999999995,325.4894925623568,Low
17498,2011-09-25 12:25:00,2011-09-25 12:25:00,1,272.21999999999997,76,76,272.21999999999997,325.4894925623568,Low
17499,2011-02-23 09:14:00,2011-02-23 09:14:00,1,622.88,290,290,622.88,569.227583432019,Medium
17500,2011-11-22 14:25:00,2011-10-11 09:08:00,3,1138.0,18,60,379.3333333333333,1111.6952136465427,Medium
17501,2011-03-05 09:47:00,2011-03-05 09:46:00,2,288.59999999999997,280,280,144.29999999999998,179.3860238164062,Low
17502,2011-11-30 13:13:00,2011-10-11 16:39:00,4,689.0999999999999,10,60,172.27499999999998,758.0904488534869,Medium
17503,2011-07-12 09:18:00,2011-01-11 11:12:00,2,558.9599999999999,151,333,279.47999999999996,547.7519436338201,Medium
17504,2011-06-05 10:34:00,2011-01-21 11:09:00,9,2997.0300000000007,188,323,333.0033333333334,2905.8448979753125,High
17505,2011-05-18 09:01:00,2011-01-07 12:50:00,2,1145.84,206,337,572.92,1222.845300199355,Medium
17506,2011-09-25 11:39:00,2011-09-25 11:39:00,1,302.2,76,76,302.2,325.4894925623568,Low
17507,2011-03-23 11:48:00,2011-03-02 18:08:00,2,605.5799999999999,262,282,302.78999999999996,576.4581633600019,Medium
17508,2011-04-03 08:10:00,2011-04-03 08:10:00,1,387.31,251,251,387.31,425.69174169378414,Medium
17509,2011-10-13 10:26:00,2011-07-10 13:14:00,8,6115.140000000001,58,153,764.3925000000002,5684.83726993347,High
17510,2011-11-15 10:00:00,2011-11-15 10:00:00,1,308.48,25,25,308.48,325.4894925623568,Low
17511,2011-12-04 13:24:00,2010-01-12 10:19:00,31,91062.37999999996,6,697,2937.4961290322567,90158.43508632787,High
17512,2011-11-11 12:11:00,2011-02-16 09:03:00,10,2924.990000000001,29,297,292.49900000000014,2419.986955401309,High
17513,2011-09-28 16:42:00,2011-09-28 16:42:00,1,513.2,73,73,513.2,692.8097798513719,Medium
17514,2011-03-08 15:45:00,2011-03-08 15:45:00,1,208.65,277,277,208.65,181.05057730079238,Low
17515,2011-08-11 14:04:00,2011-01-25 14:33:00,4,639.0199999999998,121,319,159.75499999999994,742.1019905540556,Medium
17516,2011-12-08 14:50:00,2011-02-27 12:41:00,5,768.0800000000002,2,286,153.61600000000004,797.1455578968079,Medium
17517,2011-04-02 11:48:00,2011-04-02 11:48:00,1,153.94,252,252,153.94,127.8103346967307,Low
17519,2011-11-22 16:43:00,2010-06-12 15:18:00,6,1844.0200000000002,18,546,307.3366666666667,1837.9554316753959,High
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.8100000000001,54,54,546.8100000000001,569.227583432019,Medium
17521,2011-10-11 11:22:00,2011-05-10 13:42:00,3,723.2099999999998,60,214,241.06999999999994,606.8843345515072,Medium
17522,2011-09-06 14:23:00,2011-05-05 16:31:00,5,1070.71,95,219,214.142,1074.4287030556447,Medium
17523,2011-11-28 13:20:00,2011-11-20 13:40:00,4,652.7400000000001,12,20,163.18500000000003,742.1019905540556,Medium
17524,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,362,362,145.0,127.8103346967307,Low
17525,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.70000000000005,360,360,422.70000000000005,437.70832121582765,Medium
17526,2011-05-12 11:05:00,2010-09-12 12:20:00,4,1195.8999999999999,212,454,298.97499999999997,1173.2111805740872,Medium
17527,2011-10-17 12:32:00,2011-05-05 13:43:00,4,939.37,54,219,234.8425,992.4165984100008,Medium
17528,2011-12-10 15:35:00,2011-08-12 13:27:00,8,3628.5000000000014,0,120,453.56250000000017,3572.590874872903,High
17530,2011-11-23 17:32:00,2010-09-12 20:01:00,10,2385.0000000000023,16,453,238.50000000000023,1941.2061716342746,High
17531,2011-02-06 19:17:00,2011-02-06 19:17:00,1,296.70000000000005,306,306,296.70000000000005,325.4894925623568,Low
17534,2011-10-17 12:47:00,2011-10-17 12:47:00,1,223.36,54,54,223.36,181.05057730079238,Low
17535,2011-04-03 15:20:00,2011-04-03 15:20:00,1,164.39999999999998,251,251,164.39999999999998,127.8103346967307,Low
17536,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,178,178,76.5,100.22757038326486,Low
17537,2011-10-11 10:56:00,2011-09-02 13:37:00,2,897.6200000000003,60,99,448.8100000000002,1235.8227765516517,Medium
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42000000000002,26,26,98.42000000000002,122.90841251442556,Low
17540,2011-11-15 11:56:00,2011-01-27 14:35:00,2,578.9,25,317,289.45,547.7519436338201,Medium
17542,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,270,270,170.75,127.8103346967307,Low
17545,2011-10-27 14:04:00,2011-10-27 13:48:00,3,645.9599999999999,44,44,215.31999999999996,522.3747086711287,Medium
17548,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,234,234,103.3,122.90841251442556,Low
17549,2011-11-16 09:59:00,2011-10-19 10:05:00,2,148.86,24,52,74.43,151.80325950294036,Low
17550,2011-10-04 15:19:00,2011-05-26 14:01:00,3,267.16000000000014,67,198,89.05333333333338,346.7177218739435,Low
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,360,360,306.84,325.4894925623568,Low
17552,2011-10-10 17:00:00,2010-02-12 18:45:00,4,930.41,61,665,232.6025,936.0917844574154,Medium
17553,2011-02-08 10:00:00,2011-02-08 10:00:00,1,1487.6,305,305,1487.6,1287.3001134717708,High
17554,2011-11-23 08:42:00,2011-07-14 20:01:00,5,1952.4499999999998,17,148,390.48999999999995,1844.3897282598984,High
17555,2011-11-20 12:22:00,2011-09-01 12:31:00,2,483.25999999999993,20,100,241.62999999999997,366.9573614697334,Low
17556,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,206,206,157.9,127.8103346967307,Low
17557,2011-11-25 12:57:00,2011-09-19 14:23:00,3,541.4599999999999,15,82,180.48666666666665,438.60507398707557,Medium
17560,2011-10-02 13:08:00,2011-02-02 11:14:00,5,854.9500000000002,69,311,170.99000000000004,863.1264363269048,Medium
17561,2011-11-20 12:53:00,2011-11-20 12:53:00,1,167.61999999999998,20,20,167.61999999999998,127.8103346967307,Low
17562,2011-11-25 14:21:00,2011-06-07 10:59:00,7,1122.3799999999997,15,186,160.33999999999995,1493.7054706278313,High
17564,2011-11-15 13:27:00,2011-09-20 14:00:00,3,454.0099999999999,25,81,151.33666666666662,395.6500647562135,Low
17566,2011-11-14 13:42:00,2011-01-12 19:54:00,2,901.2100000000007,26,331,450.60500000000036,1235.8227765516517,Medium
17567,2011-10-13 12:52:00,2010-02-12 15:18:00,8,4331.48,58,666,541.435,4221.690656786975,High
17569,2011-11-01 14:15:00,2011-11-01 14:15:00,1,344.13999999999993,39,39,344.13999999999993,406.2698285403963,Medium
17571,2011-10-20 15:57:00,2011-02-14 15:15:00,4,1498.5100000000014,51,299,374.62750000000034,1497.2274775050362,High
17572,2011-09-29 17:53:00,2010-01-12 12:51:00,4,226.75,71,697,56.6875,530.4940161789734,Medium
17573,2011-10-11 13:01:00,2011-07-09 10:36:00,3,380.59999999999997,60,154,126.86666666666666,369.3985640051042,Low
17574,2011-11-04 09:47:00,2011-11-04 09:47:00,1,185.64999999999998,36,36,185.64999999999998,127.8103346967307,Low
17576,2011-12-07 17:23:00,2010-09-12 16:57:00,19,3622.679999999998,2,454,190.66736842105252,4413.814530218103,High
17578,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.45999999999998,218,218,143.45999999999998,127.8103346967307,Low
17579,2011-07-25 09:50:00,2011-05-12 12:28:00,3,448.89999999999986,138,212,149.6333333333333,395.6500647562135,Low
17580,2011-01-31 14:07:00,2010-12-16 15:27:00,3,215.72000000000003,313,359,71.90666666666668,338.7529835561503,Low
17581,2011-10-05 13:40:00,2010-02-12 14:47:00,25,11045.039999999988,66,666,441.80159999999955,10029.709661261344,High
17582,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,237,237,175.27,127.8103346967307,Low
17584,2011-04-08 14:12:00,2011-02-12 17:12:00,2,1242.3000000000002,246,301,621.1500000000001,1258.8195180883986,High
17585,2011-08-22 13:30:00,2011-03-21 16:32:00,4,1133.0700000000004,110,264,283.2675000000001,1173.2111805740872,Medium
17588,2011-08-31 13:37:00,2011-04-21 10:31:00,3,1240.2000000000003,101,233,413.4000000000001,1258.4178618011372,High
17589,2011-11-07 17:07:00,2011-04-13 13:47:00,4,2404.170000000001,33,241,601.0425000000002,2360.642233560178,High
17590,2011-11-22 16:06:00,2011-07-12 12:55:00,3,1479.22,18,151,493.0733333333333,1605.2861673398847,High
17591,2011-09-27 13:42:00,2010-07-12 15:39:00,7,2225.9700000000007,74,516,317.99571428571437,2187.56508697029,High
17593,2011-09-09 09:52:00,2010-12-22 10:29:00,5,3927.3399999999997,92,353,785.468,3490.3180551959,High
17594,2011-09-15 16:34:00,2011-03-30 10:32:00,2,993.1799999999995,86,255,496.58999999999975,1235.8227765516517,Medium
17595,2011-11-27 16:08:00,2011-02-11 16:19:00,2,388.7900000000001,13,302,194.39500000000004,253.88545505207358,Low
17596,2011-11-16 14:11:00,2010-06-12 12:34:00,7,2827.929999999999,24,546,403.98999999999984,2757.137876031136,High
17597,2011-10-05 11:54:00,2011-10-05 11:54:00,1,2044.3700000000003,66,66,2044.3700000000003,1855.7904980118842,High
17600,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,18,18,161.67000000000002,127.8103346967307,Low
17601,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.01,239,239,116.01,122.90841251442556,Low
17602,2011-11-16 15:58:00,2011-01-19 16:18:00,6,5102.969999999997,24,325,850.4949999999994,5324.987925668376,High
17603,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,79,79,394.72,425.69174169378414,Medium
17604,2011-06-05 13:43:00,2011-01-31 15:09:00,2,309.36,188,313,154.68,179.3860238164062,Low
17608,2011-06-11 13:06:00,2011-06-11 13:00:00,2,193.42000000000007,182,182,96.71000000000004,174.48410163410105,Low
17609,2011-10-30 12:28:00,2011-01-16 16:23:00,5,1112.2200000000005,41,328,222.4440000000001,1074.4287030556447,Medium
17611,2011-11-04 14:11:00,2010-12-13 13:52:00,15,3984.2199999999993,36,362,265.6146666666666,4951.627282612304,High
17612,2011-10-17 14:59:00,2011-02-15 10:40:00,6,2048.4499999999994,54,298,341.40833333333325,2060.0211729200364,High
17613,2011-11-17 10:51:00,2011-01-04 09:06:00,14,4559.15,23,340,325.6535714285714,4169.88892215255,High
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.0699999999999,58,58,390.0699999999999,425.69174169378414,Medium
17615,2011-05-20 08:30:00,2011-01-05 15:33:00,3,329.6,204,339,109.86666666666667,369.3985640051042,Low
17616,2011-06-19 10:11:00,2010-07-12 10:04:00,3,571.2,174,516,190.4,470.1494959918808,Medium
17618,2011-05-04 13:07:00,2010-12-12 16:05:00,3,971.5800000000002,220,363,323.86000000000007,906.584889511127,Medium
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52000000000004,313,313,218.52000000000004,181.05057730079238,Low
17620,2011-11-10 12:08:00,2011-11-10 12:08:00,1,81.44,30,30,81.44,100.22757038326486,Low
17621,2011-11-18 17:11:00,2010-12-20 13:31:00,3,1379.8999999999999,22,355,459.96666666666664,1558.2406920501317,High
17623,2011-07-11 11:32:00,2011-07-11 11:32:00,1,527.05,152,152,527.05,692.8097798513719,Medium
17624,2011-11-25 10:52:00,2011-05-05 17:59:00,2,843.4799999999997,15,218,421.73999999999984,935.9999463026568,Medium
17625,2011-11-21 13:36:00,2011-03-27 12:21:00,4,2047.0000000000011,19,258,511.7500000000003,2064.0435849121686,High
17628,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75000000000001,82,82,75.75000000000001,100.22757038326486,Low
17629,2011-11-21 17:04:00,2010-12-15 09:58:00,8,1814.1200000000008,19,360,226.7650000000001,1844.1077166834389,High
17630,2011-06-23 11:58:00,2011-04-21 14:03:00,2,503.59999999999985,170,233,251.79999999999993,366.9573614697334,Low
17631,2011-08-12 09:47:00,2011-04-21 13:22:00,3,528.33,120,233,176.11,411.63852305564484,Medium
17633,2011-11-08 15:43:00,2011-08-11 13:25:00,4,1324.8399999999997,32,121,331.2099999999999,1292.117153369621,High
17634,2011-11-05 08:34:00,2011-03-11 13:09:00,9,2361.9700000000034,35,274,262.44111111111147,2161.8933336228934,High
17636,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,20,20,285.56,325.4894925623568,Low
17637,2011-08-16 13:25:00,2011-08-11 12:51:00,2,547.06,116,121,273.53,503.4779018782989,Medium
17639,2011-08-03 15:22:00,2011-08-03 15:22:00,1,108.5,129,129,108.5,122.90841251442556,Low
17640,2011-09-14 09:13:00,2011-09-14 09:13:00,1,621.6600000000001,87,87,621.6600000000001,569.227583432019,Medium
17642,2011-12-08 09:11:00,2011-06-16 12:55:00,2,712.2900000000002,2,177,356.1450000000001,730.4166527694363,Medium
17643,2010-01-12 14:38:00,2010-01-12 14:38:00,1,101.55000000000001,697,697,101.55000000000001,122.90841251442556,Low
17644,2011-11-08 14:53:00,2011-03-11 15:01:00,11,2895.6399999999994,32,274,263.23999999999995,2968.799351663442,High
17646,2011-04-05 13:17:00,2010-09-12 14:28:00,3,1008.3899999999999,249,454,336.12999999999994,986.4812590599621,Medium
17647,2011-05-10 15:38:00,2011-05-10 15:38:00,1,133.06,214,214,133.06,128.19485927139058,Low
17648,2011-10-10 09:41:00,2011-04-04 10:29:00,4,1797.5,61,250,449.375,1982.1237161325375,High
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,1,868.49,139,139,868.49,992.4124808528504,Medium
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.07999999999998,22,22,166.07999999999998,127.8103346967307,Low
17651,2011-11-28 10:29:00,2011-06-10 16:17:00,10,3945.000000000001,12,183,394.5000000000001,3463.7533387404696,High
17652,2011-11-14 12:55:00,2011-02-06 12:08:00,12,4867.7199999999975,26,307,405.64333333333315,5073.492728834344,High
17653,2011-11-08 15:24:00,2011-01-09 12:17:00,4,1207.5600000000002,32,335,301.89000000000004,1201.917400300269,Medium
17654,2011-07-03 13:17:00,2011-07-03 13:17:00,1,117.54999999999998,160,160,117.54999999999998,122.90841251442556,Low
17655,2011-11-29 11:34:00,2010-08-12 16:45:00,7,2638.9400000000023,11,485,376.9914285714289,2610.616513588312,High
17656,2011-12-09 15:14:00,2011-03-08 10:45:00,5,1674.69,1,277,334.938,1643.4040428865164,High
17658,2011-12-05 15:23:00,2011-11-14 12:07:00,2,595.42,5,26,297.71,547.7519436338201,Medium
17659,2011-11-22 13:29:00,2010-02-12 16:46:00,12,2999.460000000001,18,666,249.95500000000007,3105.036585541274,High
17660,2011-07-21 13:37:00,2011-07-21 13:37:00,1,196.0,142,142,196.0,159.3547567015359,Low
17663,2011-11-14 08:56:00,2011-02-11 10:44:00,7,1802.9099999999999,26,302,257.5585714285714,1925.1651142644375,High
17664,2011-11-21 11:29:00,2011-11-05 14:17:00,2,604.64,19,35,302.32,576.4581633600019,Medium
17666,2011-06-12 09:06:00,2011-05-10 11:06:00,2,728.1599999999999,181,214,364.0799999999999,730.4166527694363,Medium
17667,2011-12-05 15:21:00,2011-01-07 09:47:00,5,2055.5099999999993,5,337,411.10199999999986,1990.911090702722,High
17668,2011-08-12 13:25:00,2011-01-11 14:45:00,2,347.74999999999994,120,333,173.87499999999997,195.37448211583754,Low
17669,2011-10-28 08:53:00,2011-04-04 10:11:00,7,3406.7200000000003,43,250,486.67428571428576,3174.4983072102027,High
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,228,228,205.7,181.05057730079238,Low
17671,2011-12-05 18:13:00,2010-09-12 14:27:00,4,1572.7100000000005,4,454,393.1775000000001,1497.2274775050362,High
17672,2011-10-20 14:18:00,2011-03-02 13:29:00,2,3178.17,51,283,1589.085,3303.612091967832,High
17673,2011-08-12 12:50:00,2011-01-23 15:16:00,6,1629.1200000000017,120,321,271.52000000000027,1712.0759993781078,High
17674,2011-09-26 13:35:00,2010-06-12 10:20:00,2,551.0400000000001,75,546,275.52000000000004,503.4779018782989,Medium
